"id","name","isTraded","trueOdds","formatDecimal","formatAmerican","status"
"2d337931-83e0-3046-9980-997d6e352ea6","Hartono A / Thombare P G","True","1.25","1.25","-400","ONGOING"
"037ed932-2cd1-3863-bd89-5b80c6c0933b","MA Y / Sawangkaew M","True","3.4","3.4","240","ONGOING"
"642a3a46-c497-33e7-bba4-475148c7f2d8","Hartono A / Thombare P G & Over 21.5","True","2.25","2.25","125","ONGOING"
"33d10a17-5241-33bd-b689-0c850e4f112b","MA Y / Sawangkaew M & Over 21.5","True","4.9","4.9","390","ONGOING"
"91cf38fc-2643-3163-a230-c8d9ecb2070a","Hartono A / Thombare P G & Under 21.5","True","2.35","2.35","135","ONGOING"
"32b4d7d4-aece-3a44-8362-a49fdc96b5db","MA Y / Sawangkaew M & Under 21.5","True","12.0","12.0","1100","ONGOING"
"2a052cc0-0c1a-3d42-84c8-57137bdd8abc","Hartono A / Thombare P G 7:5 MA Y / Sawangkaew M ","True","2.3","2.3","130","ONGOING"
"bb3ad3a8-6818-32b3-8f96-30521fcc9259","Hartono A / Thombare P G 7:6 MA Y / Sawangkaew M ","True","2.75","2.75","175","ONGOING"
"4ed510bb-c542-3752-afbe-1d4f900ebf63","Hartono A / Thombare P G 5:7 MA Y / Sawangkaew M ","True","8.5","8.5","750","ONGOING"
"7a1cfc34-b502-3306-8c47-68eddc491079","Hartono A / Thombare P G 6:7 MA Y / Sawangkaew M ","True","4.65","4.65","365","ONGOING"
"83a64262-4ede-3fdb-b18f-ac023818b8bc","4 Points","True","6.25","6.25","525","ONGOING"
"26d3e507-ef04-3672-ae01-b5c85a351a0e","5 Points","True","3.45","3.45","245","ONGOING"
"6d61f583-3da6-3d35-9351-f5973108db12","6 Points","True","2.8","2.8","180","ONGOING"
"b7a36f5d-4996-3ea2-8958-f076a9812bee","7+ Points","True","2.9","2.9","190","ONGOING"
"f5c28028-862a-30e8-a1a3-79fd181b7b84","Hartono A / Thombare P G","True","1.909090909","1.9","-110","ONGOING"
"47e6d9ee-ebef-3687-8a9e-193f3db6bd36","MA Y / Sawangkaew M","True","1.769230769","1.76","-130","ONGOING"
"a1749c39-c51b-3f36-9d2f-e4e997fe546d","Yes","True","1.819672131","1.81","-122","ONGOING"
"780a3272-4a26-3809-b9f3-c9697bed0610","No","True","1.854700854","1.85","-117","ONGOING"
"6ded8d0f-5af7-3948-9ad1-4ea1daab232e","Yes","True","7.2","7.2","620","ONGOING"
"2c75e6b0-41a5-3552-b7ae-747a876cd187","No","True","1.05","1.05","-2000","ONGOING"
"49d7cc73-2d4c-3df7-896b-8500a73b0b2b","Yes","True","1.769230769","1.76","-130","ONGOING"
"1f69091e-3802-308d-9cbe-b67461037467","No","True","1.909090909","1.9","-110","ONGOING"
"b76ee66e-2e11-30d7-9868-21c0c71c8d89","Yes","True","4.0","4.0","300","ONGOING"
"c7100262-7a69-38f1-8f10-93ab02fff2e0","No","True","1.179856115","1.17","-556","ONGOING"
"7d50bdf3-ead3-36f9-aee4-e98c58ed44a2","Yes","True","2.75","2.75","175","ONGOING"
"6c53a5fa-9760-3018-a703-0d1bb928deaa","No","True","1.37037037","1.37","-270","ONGOING"
"10fea816-e392-3bf0-a2ed-575155eb6a75","Yes","True","3.0","3.0","200","ONGOING"
"c2346b88-5167-39c7-8dbb-0f076d57309d","No","True","1.32051282","1.32","-312","ONGOING"
"776542a1-8814-3df0-a401-bd17ac029d2e","Glushko, Lina/Glushko, Lina","True","1.549450549","1.54","-182","ONGOING"
"19c71e18-c5c6-3a35-b5b9-e45bd0ee2281","Gorgodze, Ekaterine/Glushko, Lina","True","8.5","8.5","750","ONGOING"
"93005f5a-4c95-38d0-8135-ee3e7c631667","Glushko, Lina/Gorgodze, Ekaterine","True","9.0","9.0","800","ONGOING"
"7b1c58cb-c8d4-32f5-85fe-f3cc37e54b19","Gorgodze, Ekaterine/Gorgodze, Ekaterine","True","3.65","3.65","265","ONGOING"
"7a54890c-e19a-34e6-a7db-044df14e577d","Glushko, Lina","True","1.598802395","1.59","-167","ONGOING"
"399dcce8-4e65-37e0-a21d-2708ff936497","Gorgodze, Ekaterine","True","2.0","2.0","100","ONGOING"
"cfbc308c-b60e-3011-a544-7ced7f64dbd3","Glushko, Lina","True","2.9","2.9","190","ONGOING"
"0713b5a2-5e49-36a2-b149-2d14812c1072","Tie","True","1.9009009","1.9","-111","ONGOING"
"c9c6a227-6520-3e17-bec2-45da7c200c4c","Gorgodze, Ekaterine","True","4.7","4.7","370","ONGOING"
"0f2cab03-ba13-32ad-bfcd-a7e203caf88f","Glushko, Lina -3.5","True","1.787401574","1.78","-127","ONGOING"
"774b64d6-b454-322b-a454-72da62b77047","Gorgodze, Ekaterine +3.5","True","1.934579439","1.93","-107","ONGOING"
"961ff6d8-21f4-3d46-a4d3-9fa1486e125f","Glushko, Lina -1.5","True","1.64516129","1.64","-155","ONGOING"
"d7c5f7f1-5007-3dce-8006-e0e42a6ddbe1","Gorgodze, Ekaterine +1.5","True","2.07","2.07","107","ONGOING"
"9fb3f85f-75f3-3883-8c02-7c3b1f6d1066","Glushko, Lina","True","1.45045045","1.45","-222","ONGOING"
"0c3ebba0-34f3-38f4-bf05-c14ebd524cae","Gorgodze, Ekaterine","True","2.55","2.55","155","ONGOING"
"f56f45d9-c4c7-3eda-83e4-9f452026a859","Over 21.5","True","1.751879699","1.75","-133","ONGOING"
"7a3fa875-8d88-3203-a562-2f3a949894f7","Under 21.5","True","1.952380952","1.95","-105","ONGOING"
"e26b2d12-58d9-3c4d-9302-9dd14aa32d8b","Glushko, Lina -1.5","True","1.909090909","1.9","-110","ONGOING"
"92611ede-4eb8-37b0-93ed-57178c61bce1","Gorgodze, Ekaterine +1.5","True","1.769230769","1.76","-130","ONGOING"
"6ec3f43a-cf2f-3554-a1a8-409a09090d57","Glushko, Lina +1.5","True","1.153846153","1.15","-650","ONGOING"
"48e114b6-a291-321c-981e-204e1bc39908","Gorgodze, Ekaterine -1.5","True","4.4","4.4","340","ONGOING"
"95b016a2-4ba8-33ef-badf-eac0dce7c1e4","Yes","True","1.153846153","1.15","-650","ONGOING"
"2acc64df-ceb9-31f1-adb1-6483a65cd6d8","No","True","4.5","4.5","350","ONGOING"
"e14fa9e1-709a-3a72-a920-5ade913e585b","Yes","True","5.1","5.1","410","ONGOING"
"0652ef5d-ff5e-370f-8f62-296c1f6e5c0c","No","True","1.120048019","1.12","-833","ONGOING"
"7d2cac08-410e-3b47-8abd-194d0e2c3c75","Yes","True","1.37037037","1.37","-270","ONGOING"
"ad2953cd-58d2-3ad5-a636-9794e13acc36","No","True","2.75","2.75","175","ONGOING"
"4677d8b5-d0a4-396f-8788-4f96d844fdfe","2 Sets","True","1.45045045","1.45","-222","ONGOING"
"727053e5-3c0e-38ec-9b14-3a3f55bd4f8c","3 Sets","True","2.55","2.55","155","ONGOING"
"31c9c429-f123-3544-ac4d-75f6345c7baa","Glushko, Lina Win to 0","True","7.5","7.5","650","ONGOING"
"1439bb54-6332-37b8-96bf-158257bcad18","Glushko, Lina Win to 15","True","4.8","4.8","380","ONGOING"
"bcdea845-928f-3954-ada3-ba84a2bdbd65","Glushko, Lina Win  to 30","True","4.4","4.4","340","ONGOING"
"dbf6bf15-87eb-3e6f-abbf-d040606da162","Glushko, Lina Win to 40","True","4.8","4.8","380","ONGOING"
"d3152ca5-ce03-3a60-b8e1-2ebf537b03fd","Gorgodze, Ekaterine Win to 0","True","22.0","22.0","2100","ONGOING"
"08e6cff6-9120-331c-b67c-efd36e207c15","Gorgodze, Ekaterine Win to 15","True","10.0","10.0","900","ONGOING"
"778a6153-9127-3be6-8bb9-23f1a53c470e","Gorgodze, Ekaterine Win to 30","True","7.0","7.0","600","ONGOING"
"87ded877-f2f1-328c-a529-7b7f4eb3cfd2","Gorgodze, Ekaterine Win to 40","True","7.25","7.25","625","ONGOING"
"2484d9b1-901a-3216-b9e0-5a7f3279e0f2","Glushko, Lina  2-0 Gorgodze, Ekaterine ","True","1.847457627","1.84","-118","ONGOING"
"8ab8496c-7c68-335b-a8f8-a3842f7a5e36","Glushko, Lina 2-1 Gorgodze, Ekaterine ","True","4.25","4.25","325","ONGOING"
"d08fd090-66b0-37f4-bbfe-db8715bfcfa0","Glushko, Lina 1-2 Gorgodze, Ekaterine ","True","5.7","5.7","470","ONGOING"
"a37c3447-fd86-31cb-8a2a-164867315ec1","Glushko, Lina 0-2 Gorgodze, Ekaterine ","True","4.95","4.95","395","ONGOING"
"bd288a3f-b952-3cd1-b70c-11489c72eca1","Over 2.5","True","2.55","2.55","155","ONGOING"
"5d50123f-7011-3f08-b2e4-8df27bebe1b5","Under 2.5","True","1.454545454","1.45","-220","ONGOING"
"34dc4b88-5728-32e3-a4b3-2c5d594178e4","Over 10.5","True","2.15","2.15","115","ONGOING"
"92f5a8db-a70e-3f90-a76d-a76d88ceee29","Under 10.5","True","1.571428571","1.57","-175","ONGOING"
"faa0abce-9f59-37f2-8f16-73bfffbea266","Glushko, Lina","True","1.37037037","1.37","-270","ONGOING"
"04acb249-485f-3852-bd01-7880a6c2860d","Gorgodze, Ekaterine","True","2.7","2.7","170","ONGOING"
"0b30962a-6ca8-3dd3-a749-c22360ee6388","Glushko, Lina","True","1.469483568","1.46","-213","ONGOING"
"0576ce20-7432-3dca-99d9-528817299bca","Gorgodze, Ekaterine","True","2.4","2.4","140","ONGOING"
"7cb57629-9d58-3e7d-8668-f6f3c1f4c9e3","Glushko, Lina","True","1.37037037","1.37","-270","ONGOING"
"54e9e6f5-3fc9-3a87-9800-e314d75d45ee","Gorgodze, Ekaterine","True","2.7","2.7","170","ONGOING"
"8f481c3d-74e5-307f-b55a-6e7844336c5f","Over 12.5","True","1.769230769","1.76","-130","ONGOING"
"76d72281-3424-3ddd-a528-99225bf88ab6","Under 12.5","True","1.909090909","1.9","-110","ONGOING"
"ca749d80-4840-3b89-bd29-be183d4c5e85","Over 10.5","True","1.787401574","1.78","-127","ONGOING"
"06e35795-eb10-3201-ac81-c101342cde6d","Under 10.5","True","1.884955752","1.88","-113","ONGOING"
"71acc635-d123-33c0-886c-1cd6a581c525","Yes","True","2.85","2.85","185","ONGOING"
"232e593e-2d50-3b26-84d2-639c7da755c8","No","True","1.344827586","1.34","-290","ONGOING"
"de12d8a1-e84b-33a4-b008-f1595d645c37","Glushko, Lina & Over 21.5","True","2.75","2.75","175","ONGOING"
"1ed0f149-4b6e-3adc-8c0e-4d4cd0efdb95","Gorgodze, Ekaterine & Over 21.5","True","4.05","4.05","305","ONGOING"
"7d79636a-016e-3e01-86f3-4d7eb3332d55","Glushko, Lina & Under 21.5","True","2.4","2.4","140","ONGOING"
"23b677f8-e124-3124-ac03-6423c021aad5","Gorgodze, Ekaterine & Under 21.5","True","8.0","8.0","700","ONGOING"
"8f65e41f-b0a1-3e3a-a1d3-6ae2c58cbae6","4 Points","True","5.7","5.7","470","ONGOING"
"39c940ff-6778-32b1-a7b2-fd8c2f80301d","5 Points","True","3.35","3.35","235","ONGOING"
"42672d45-4b7b-398c-a076-8c7607d80cd5","6 Points","True","2.85","2.85","185","ONGOING"
"a6c9d026-9ac8-3eaf-9936-6849f6c3a25b","7+ Points","True","3.05","3.05","205","ONGOING"
"beae4386-cde2-3c47-9d43-e78bdb0ade77","Glushko, Lina","True","1.588235294","1.58","-170","ONGOING"
"302d39e6-4d4a-385a-af33-6681b942a222","Gorgodze, Ekaterine","True","2.25","2.25","125","ONGOING"
"8e7b928b-158f-335a-a0e8-bef0ac24a8c0","Glushko, Lina","True","1.3003003","1.3","-333","ONGOING"
"dd97fffa-6450-3800-89fa-645abba3c3c8","Gorgodze, Ekaterine","True","3.1","3.1","210","ONGOING"
"d98a680d-ac3e-3832-982e-89894e1823d2","Yes","True","3.9","3.9","290","ONGOING"
"8a0a57a5-59d5-30b0-9f97-e8a7767036e3","No","True","1.192307692","1.19","-520","ONGOING"
"2f14264b-3524-3eb2-97ba-33036325841c","Yes","True","7.0","7.0","600","ONGOING"
"37708c4e-544e-352a-a83a-447ba581dbb8","No","True","1.055555555","1.05","-1800","ONGOING"
"53048243-20ed-3bd0-ba67-2fcda378fd20","Yes","True","2.95","2.95","195","ONGOING"
"073e6500-5334-3be5-97d9-537df351fc77","No","True","1.333333333","1.33","-300","ONGOING"
"f3b782cc-9460-3451-af46-3b32c0bc7cd7","Yes","True","5.2","5.2","420","ONGOING"
"b658437b-8552-3c39-a8ad-302812582c52","No","True","1.120048019","1.12","-833","ONGOING"
"6e4a9d9b-4b97-3c33-a9f4-16be68e2136e","Yes","True","5.1","5.1","410","ONGOING"
"74921001-bc53-3bcd-84f1-7cab0283a3a4","No","True","1.120048019","1.12","-833","ONGOING"
"c9d6c391-f6e9-3d1a-9e7d-290e64da8264","Snigur, Daria/Snigur, Daria","True","1.1","1.1","-1000","ONGOING"
"64def659-af28-327d-b588-9e17126f67b2","Harrison, Catherine/Snigur, Daria","True","50.0","50.0","4900","ONGOING"
"b8279482-d705-31d6-9011-025729b64686","Snigur, Daria/Harrison, Catherine","True","4.65","4.65","365","ONGOING"
"88f11e1f-7f11-39b0-aa00-46b1a17111bd","Harrison, Catherine/Harrison, Catherine","True","50.0","50.0","4900","ONGOING"
"b1363e6b-00f0-3f9f-88ff-ad921d0f0e75","Snigur, Daria","True","1.8","1.8","-125","ONGOING"
"eece42e2-375e-3f75-a1f1-332c48b4a744","Harrison, Catherine","True","1.8","1.8","-125","ONGOING"
"79f1861f-e17f-35a2-967a-a4bba978ae41","Snigur, Daria -6.5","True","1.666666666","1.66","-150","ONGOING"
"c1593c80-6962-3d9d-b666-d4d72176155a","Harrison, Catherine +6.5","True","2.1","2.1","110","ONGOING"
"face032b-7c87-3cad-ad71-204feff6dd64","Snigur, Daria -3.5","True","1.133333333","1.13","-750","ONGOING"
"7e16191f-6f46-32ad-8a97-4a5635d1fb50","Harrison, Catherine +3.5","True","4.8","4.8","380","ONGOING"
"37717343-43eb-37c0-9efd-543997646434","Snigur, Daria","True","1.699300699","1.69","-143","ONGOING"
"84d2be62-b41b-3060-898e-0eadac4c7a02","Harrison, Catherine","True","1.952380952","1.95","-105","ONGOING"
"bdec29e4-925c-3abd-8d75-f6975cd1829f","Over 17.5","True","1.847457627","1.84","-118","ONGOING"
"01a132cf-a791-352e-a919-e9eeba4960f4","Under 17.5","True","1.847457627","1.84","-118","ONGOING"
"a938944c-78b4-3659-9d59-d61dead1261f","Snigur, Daria -1.5","True","1.333333333","1.33","-300","ONGOING"
"c27511f7-c1c3-328a-89d2-79f5f67abcdc","Harrison, Catherine +1.5","True","2.95","2.95","195","ONGOING"
"ebd26eb4-a8a8-36f6-80ae-46983cc193ce","Snigur, Daria +1.5","False","1.04","1.04","-2500","ONGOING"
"73531f25-3fc0-35d9-8fc6-e010a446a0c0","Harrison, Catherine -1.5","True","10.5","10.5","950","ONGOING"
"808de54f-97fc-3f13-89fb-bff6c539b6b5","Yes","False","1.04","1.04","-2500","ONGOING"
"10f66ba0-60c2-3719-a9a5-9f2808ad796e","No","True","11.0","11.0","1000","ONGOING"
"da98ce9b-9bc5-3efc-be81-f07a6bf79bda","Yes","True","5.3","5.3","430","ONGOING"
"b3e6732c-6ed7-33bf-901e-c161b2bd2a4f","No","True","1.1","1.1","-1000","ONGOING"
"03f74f6d-3040-35b0-bfea-9ab87b92c121","Yes","True","1.120048019","1.12","-833","ONGOING"
"4a75bba4-5b05-36a8-adca-ed8af60dc653","No","True","5.1","5.1","410","ONGOING"
"fd70ce54-8d74-32a7-aa0e-4b92c7cf5804","2 Sets","True","1.3003003","1.3","-333","ONGOING"
"1cea7267-1c91-3801-a24e-3dd2046849c2","3 Sets","True","3.05","3.05","205","ONGOING"
"72196f10-6d29-3e45-b293-98cc52f74f00","Snigur, Daria  2-0 Harrison, Catherine ","True","1.3003003","1.3","-333","ONGOING"
"c143703c-5d02-3111-8deb-1b89f2008174","Snigur, Daria 2-1 Harrison, Catherine ","True","5.4","5.4","440","ONGOING"
"b5f6c290-c224-3d91-a43a-a7804a6affc4","Snigur, Daria 1-2 Harrison, Catherine ","True","5.6","5.6","460","ONGOING"
"fc54c039-994e-3c94-beca-72c86ec208de","Snigur, Daria 0-2 Harrison, Catherine ","True","50.0","50.0","4900","ONGOING"
"4c28d418-b261-34db-8dd7-21fdaaa41928","Over 2.5","True","3.1","3.1","210","ONGOING"
"ff9dab14-68ee-3ad0-8604-04674298cd3f","Under 2.5","True","1.3125","1.31","-320","ONGOING"
"6d926978-098f-3201-a439-bf4212cc3b65","Over 7.5","True","1.970873786","1.97","-103","ONGOING"
"2cec2721-82eb-3a2c-b974-77f5ef059058","Under 7.5","True","1.689655172","1.68","-145","ONGOING"
"3f6ad9cd-20ea-30fb-b157-38a5cb169ff7","Snigur, Daria","False","1.02","1.02","-5000","ONGOING"
"247174f1-36f8-32eb-9e7c-2a719b7ed6d5","Harrison, Catherine","True","9.75","9.75","875","ONGOING"
"4b8a8b9d-f737-3615-b5b1-ed55dec742ec","Snigur, Daria","True","1.3003003","1.3","-333","ONGOING"
"c5a36d73-36bf-3587-b871-8f7655994cc3","Harrison, Catherine","True","3.0","3.0","200","ONGOING"
"4d13d051-e2ae-3234-99d0-fff55ba39417","Snigur, Daria","True","1.120048019","1.12","-833","ONGOING"
"e4bc3b61-5ff4-38d1-bb6d-133c226af240","Harrison, Catherine","True","4.9","4.9","390","ONGOING"
"02f07b38-5424-369c-b883-6596bb9e2ca9","Over 12.5","True","2.65","2.65","165","ONGOING"
"012b6147-14a3-3efb-8410-5c528633df12","Under 12.5","True","1.4","1.4","-250","ONGOING"
"c9e56e7c-81c2-304b-874b-9cfe53f9a9a9","Over 5.5","True","1.847457627","1.84","-118","ONGOING"
"28771dde-f502-3baa-b340-de2ff285df46","Under 5.5","True","1.833333333","1.83","-120","ONGOING"
"e7d210ae-40c7-3d39-9134-374111c40c7c","Yes","True","5.7","5.7","470","ONGOING"
"b4cb857e-1858-3200-9d25-5a22cf54edd7","No","True","1.09090909","1.09","-1100","ONGOING"
"141f5b7b-58a7-30b7-87e7-7b108ef8695c","Snigur, Daria & Over 17.5","True","2.5","2.5","150","ONGOING"
"4a6b494e-6e7f-3132-a072-07a7f37841e9","Harrison, Catherine & Over 17.5","True","5.8","5.8","480","ONGOING"
"a369b089-988f-326e-98ff-089e432c323e","Snigur, Daria & Under 17.5","True","1.8","1.8","-125","ONGOING"
"63a35a7b-4429-3d4b-960d-df8580de5300","Yes","True","11.0","11.0","1000","ONGOING"
"fa89af64-0fc4-31ea-b9cf-f119f65f9f79","No","False","1.04","1.04","-2500","ONGOING"
"757759ad-f0c0-3566-95d1-c28615c01e87","Yes","True","1.454545454","1.45","-220","ONGOING"
"088b69aa-cea4-34b4-a378-f22f0759b14e","No","True","2.5","2.5","150","ONGOING"
"c7ce0f8c-cc65-3513-a557-19b29d37b5d6","Yes","False","1.04","1.04","-2500","ONGOING"
"ebb93c60-b3af-3973-8db5-327cb7ce2598","No","True","12.0","12.0","1100","ONGOING"
"3d94efcd-5406-37eb-b5a1-c026b95f9d2b","Yes","True","5.6","5.6","460","ONGOING"
"7d8d04ad-1848-397c-afb3-a4925ee8ec5b","No","True","1.1","1.1","-1000","ONGOING"
"73bd81bc-c065-3cd5-9c53-90bb3c88c435","Yes","True","1.1","1.1","-1000","ONGOING"
"eb063cef-c097-3e06-80f1-edc675bbfb15","No","True","5.5","5.5","450","ONGOING"
"1cf7dd32-02e9-3c6e-a42c-f9c6d5d448b3","Zolotareva, Anastasia/Zolotareva, Anastasia","True","50.0","50.0","4900","ONGOING"
"ce8da364-4041-3129-b987-f452a1ab9cc2","Radwanska, Urszula/Zolotareva, Anastasia","True","4.7","4.7","370","ONGOING"
"20115160-1166-38b7-9fe9-55aa1754b3bd","Zolotareva, Anastasia/Radwanska, Urszula","True","50.0","50.0","4900","ONGOING"
"55f436b0-d902-3230-a392-a89643dfdcec","Radwanska, Urszula/Radwanska, Urszula","True","1.08","1.08","-1250","ONGOING"
"6c278fe2-4bb7-3a19-8fd5-2d78e22d1e07","Zolotareva, Anastasia","True","1.952380952","1.95","-105","ONGOING"
"00a1bd45-64d8-3581-8cd4-98c7adc7c2fd","Radwanska, Urszula","True","1.649350649","1.64","-154","ONGOING"
"67e7c87c-f068-3a67-83d7-0192961ea419","Zolotareva, Anastasia +8.5","True","1.689655172","1.68","-145","ONGOING"
"74c62bcc-d961-3e6d-846b-2e6b113c6830","Radwanska, Urszula -8.5","True","2.05","2.05","105","ONGOING"
"7be0547b-8713-313d-a766-cec2f55976e3","Zolotareva, Anastasia +4.5","True","4.9","4.9","390","ONGOING"
"c86c6203-c966-3610-be29-db94b08ca7e4","Radwanska, Urszula -4.5","True","1.125","1.12","-800","ONGOING"
"7d778255-d9a8-31d8-b740-826c82e84a8f","Zolotareva, Anastasia","True","2.3","2.3","130","ONGOING"
"b71ce6af-04f3-3293-a8b0-e18c818b5862","Radwanska, Urszula","True","1.549450549","1.54","-182","ONGOING"
"47e7c622-559d-3119-97e0-e8f6c1f065a9","Over 16.5","True","2.05","2.05","105","ONGOING"
"930053af-3cba-3488-9ace-7f8372c2bc45","Under 16.5","True","1.649350649","1.64","-154","ONGOING"
"f297e71b-8d76-3ea0-99bd-fb9b754bdc2c","Zolotareva, Anastasia -1.5","True","11.0","11.0","1000","ONGOING"
"63827096-36eb-35ee-b9d6-e52f9bb7ab70","Radwanska, Urszula +1.5","False","1.04","1.04","-2500","ONGOING"
"3c6d8688-ba58-3d6f-b093-d9fd4e9885ff","Zolotareva, Anastasia +1.5","True","3.3","3.3","230","ONGOING"
"a34ed393-a479-39ca-a082-45c1555f4058","Radwanska, Urszula -1.5","True","1.27027027","1.27","-370","ONGOING"
"c4b9fe48-74e0-3e2a-8295-fe472f340189","Yes","True","3.3","3.3","230","ONGOING"
"98eb9f6c-677f-3a55-b537-92ee3ca74f96","No","True","1.27027027","1.27","-370","ONGOING"
"ab1194fe-36b9-35c3-a818-ed7f4c1eddaf","Yes","True","5.7","5.7","470","ONGOING"
"c9e055a2-984d-3188-897c-5d575e8901dc","No","True","1.090009","1.09","-1111","ONGOING"
"5f80d5ab-c071-3296-9ee2-0a07c4b80635","Yes","True","5.5","5.5","450","ONGOING"
"5d22034f-8af9-34ba-ad89-12dacaa0db7b","No","True","1.1","1.1","-1000","ONGOING"
"4b0bad08-d050-3f3c-ac52-ccb7928acd3d","2 Sets","True","1.27027027","1.27","-370","ONGOING"
"e8d88ae1-1384-31c5-8768-1f722b3c9c82","3 Sets","True","3.35","3.35","235","ONGOING"
"4e6e63d6-d0aa-392e-87c2-ae6bf29865d3","Zolotareva, Anastasia  2-0 Radwanska, Urszula ","True","50.0","50.0","4900","ONGOING"
"f8c7f259-d30d-3e10-9afa-73382208f4b9","Zolotareva, Anastasia 2-1 Radwanska, Urszula ","True","5.9","5.9","490","ONGOING"
"f44a16f0-6082-39fa-99f6-37fe0007e536","Zolotareva, Anastasia 1-2 Radwanska, Urszula ","True","6.0","6.0","500","ONGOING"
"fbce00f0-8acd-3489-900e-4281b53744ff","Zolotareva, Anastasia 0-2 Radwanska, Urszula ","True","1.25","1.25","-400","ONGOING"
"b775717b-11ea-3e01-86b2-dfd19109b6d5","Over 2.5","True","3.4","3.4","240","ONGOING"
"0833dcd9-5bfd-3f88-9255-ce295b36a781","Under 2.5","True","1.27027027","1.27","-370","ONGOING"
"53eab401-f409-3b5f-a5eb-a551c8408116","Over 6.5","True","2.25","2.25","125","ONGOING"
"b843cbb0-7773-3a3c-a53d-eb201fea2ce6","Under 6.5","True","1.526315789","1.52","-190","ONGOING"
"ef3b8378-4c40-3dbe-b21f-2ae73b9ca821","Zolotareva, Anastasia","True","10.0","10.0","900","ONGOING"
"debe9583-5c90-39bf-bd0e-a595344a5ca2","Radwanska, Urszula","False","1.05","1.05","-2000","ONGOING"
"6914714e-e02e-34af-b0e3-0d4c30aa13e1","Zolotareva, Anastasia","True","3.25","3.25","225","ONGOING"
"9c002459-a7b4-3e01-b1e0-14046eff8b82","Radwanska, Urszula","True","1.25","1.25","-400","ONGOING"
"8c726dd8-89ec-32a5-8c9c-0a9d0a860eb5","Zolotareva, Anastasia","True","5.3","5.3","430","ONGOING"
"8a8bda6e-514e-343b-b585-492bc260af6d","Radwanska, Urszula","True","1.1","1.1","-1000","ONGOING"
"c13d6956-593f-368f-8815-7912f4ef1efe","Over 4.5","True","2.05","2.05","105","ONGOING"
"656af356-738a-3e38-a938-3333a0a322e4","Under 4.5","True","1.666666666","1.66","-150","ONGOING"
"7afa2f56-8ae5-3aeb-9b4c-af23c7d7ab2d","Over 12.5","True","2.95","2.95","195","ONGOING"
"51781817-0ebf-3ab5-94b0-3f9fb087a478","Under 12.5","True","1.333333333","1.33","-300","ONGOING"
"f46d6af0-2e19-39c8-b281-36231156f7c4","Yes","True","6.2","6.2","520","ONGOING"
"b7d94bb5-883b-3c64-842a-3b3ca61babeb","No","True","1.071428571","1.07","-1400","ONGOING"
"ffd7e2bc-c4be-39fa-af42-d4b573ffe0d6","Zolotareva, Anastasia & Over 16.5","True","6.5","6.5","550","ONGOING"
"3b68d14b-7645-3fd5-b146-0ce49a995f8c","Radwanska, Urszula & Over 16.5","True","2.8","2.8","180","ONGOING"
