"id","name","isTraded","trueOdds","formatDecimal","formatAmerican","status"
"3414b42b-4267-3ba6-a074-a97e5ee41daf","Radwanska, Urszula & Under 16.5","True","1.649350649","1.64","-154","ONGOING"
"0f58add7-6610-35b0-afb4-a7e958359c2e","Yes","True","11.0","11.0","1000","ONGOING"
"a8a84783-13a2-3ebd-b3f0-4b63e755110c","No","False","1.04","1.04","-2500","ONGOING"
"a3c79a0d-4d48-3602-b264-1ff671a38175","Yes","True","1.222222222","1.22","-450","ONGOING"
"051a4f86-5632-36cb-a98b-1a96b8b16c27","No","True","3.65","3.65","265","ONGOING"
"918b3d70-f882-3be4-951b-c638860cfd50","Bertola R / Escoffier A","True","2.65","2.65","165","ONGOING"
"6cd20408-d849-32cd-af14-b16f88fcbf11","Matuszewski P / Romios M","True","1.384615384","1.38","-260","ONGOING"
"d13e86f8-3c1d-3b19-a38f-62f2971592c8","Bertola R / Escoffier A +1.5","False","1.714285714","1.71","-140","ONGOING"
"915dd4d0-e086-3b88-aad5-a749a1bd3552","Matuszewski P / Romios M -1.5","False","1.970873786","1.97","-103","ONGOING"
"3c4f8ef6-8aa4-3326-9e8e-67f630f25e57","Bertola R / Escoffier A +1.5","False","1.454545454","1.45","-220","ONGOING"
"58b370bc-730d-3cd8-a461-289d7ed98698","Matuszewski P / Romios M -1.5","False","2.4","2.4","140","ONGOING"
"a6beb970-3ee4-3781-8f9d-e1f38b48a6d6","Bertola R / Escoffier A","False","3.3","3.3","230","ONGOING"
"5d8a50dd-217d-3b4c-a8ef-a28129ccf4cb","Matuszewski P / Romios M","False","1.27027027","1.27","-370","ONGOING"
"653d3e7d-e375-373c-9c84-0e5733165e69","Bertola R / Escoffier A","True","1.222222222","1.22","-450","ONGOING"
"2c8d2bd6-92a6-379f-a07f-87068833e79e","Matuszewski P / Romios M","True","3.65","3.65","265","ONGOING"
"048d8f8b-330c-3b44-9e4f-28d858b36ebd","Over 21.5","True","1.847457627","1.84","-118","ONGOING"
"e0a76091-fd03-3a7f-893c-9d3e65d5b955","Under 21.5","True","1.8","1.8","-125","ONGOING"
"5389a3eb-170a-385c-a377-c6ca2a01abb5","Yes","False","1.434782608","1.43","-230","ONGOING"
"94e9771f-d838-371d-a787-e578dbe3f690","No","False","2.55","2.55","155","ONGOING"
"a4074770-7774-34d6-a9ee-38967095c181","Over 2.5","True","2.12","2.12","112","ONGOING"
"71b9e98b-e076-3d55-8202-1adb3307118c","Under 2.5","True","1.606060606","1.6","-165","ONGOING"
"c26fe947-049a-3ece-b494-adf6d455afef","Over 10.5","False","2.1","2.1","110","ONGOING"
"ac4f88f4-6b87-3b93-a4aa-be1a1829c902","Under 10.5","False","1.606060606","1.6","-165","ONGOING"
"ffd2965d-f878-3e22-892b-264fdf0fff0f","Bertola R / Escoffier A","False","1.909090909","1.9","-110","ONGOING"
"537c2e90-fbb1-3b95-810c-1a5dc5a88ad2","Matuszewski P / Romios M","False","1.74074074","1.74","-135","ONGOING"
"a303d3d3-a590-337c-a670-d68b621ce88f","Bertola R / Escoffier A","True","2.22","2.22","122","ONGOING"
"312ce9fc-e288-3e6a-83e3-059dd37c4de2","Matuszewski P / Romios M","True","1.606060606","1.6","-165","ONGOING"
"2b4022ae-15b2-3765-adaf-b4b1642188ea","Bertola R / Escoffier A","True","2.1","2.1","110","ONGOING"
"3ece77ff-d7bf-3d3f-9d88-f5ec8749f679","Matuszewski P / Romios M","True","1.606060606","1.6","-165","ONGOING"
"950d8add-d7bc-3234-bae8-4355c1fe31ac","Bertola R / Escoffier A 0:6 Matuszewski P / Romios M ","True","67.0","67.0","6600","ONGOING"
"142b5a7e-f56a-3436-8420-7228bc341cb0","Bertola R / Escoffier A 1:6 Matuszewski P / Romios M ","True","19.0","19.0","1800","ONGOING"
"6e8b0c5f-2de8-394b-93d8-8fc15251cbb1","Bertola R / Escoffier A 2:6 Matuszewski P / Romios M ","True","11.0","11.0","1000","ONGOING"
"a9f330c2-b30e-39d5-aedc-661611e699e0","Bertola R / Escoffier A 3:6 Matuszewski P / Romios M ","True","6.5","6.5","550","ONGOING"
"68371fbd-32f9-304e-8590-8694a4221bee","Bertola R / Escoffier A 4:6 Matuszewski P / Romios M ","True","6.0","6.0","500","ONGOING"
"4f9affed-e9b4-3b0a-8057-1b941165cee9","Bertola R / Escoffier A 5:7 Matuszewski P / Romios M ","True","15.0","15.0","1400","ONGOING"
"444b5439-f8c0-3ea5-b085-6f754eec48c6","Bertola R / Escoffier A 6:7 Matuszewski P / Romios M ","True","7.0","7.0","600","ONGOING"
"10dc2e6c-332d-3845-99f7-ebcf94e3db37","Bertola R / Escoffier A 6:0 Matuszewski P / Romios M ","True","101.0","101.0","10000","ONGOING"
"0552093b-d0de-39e3-9725-367b895d091f","Bertola R / Escoffier A  6:1 Matuszewski P / Romios M ","True","34.0","34.0","3300","ONGOING"
"89c60ad6-67b5-39df-8220-341831b3df25","Bertola R / Escoffier A 6:2 Matuszewski P / Romios M ","True","17.0","17.0","1600","ONGOING"
"bdf06177-6af9-32ed-86ae-d6fc7416589c","Bertola R / Escoffier A 6:3 Matuszewski P / Romios M ","True","9.0","9.0","800","ONGOING"
"0323e55e-eac1-3256-b6a9-01b204c42ce1","Bertola R / Escoffier A 6:4 Matuszewski P / Romios M ","True","8.0","8.0","700","ONGOING"
"9afca6fb-da5a-3edc-bc37-740f3ba9534c","Bertola R / Escoffier A 7:5 Matuszewski P / Romios M ","True","19.0","19.0","1800","ONGOING"
"918ac8f4-6d47-3c21-8c62-8be9964043a6","Bertola R / Escoffier A 7:6 Matuszewski P / Romios M ","True","8.5","8.5","750","ONGOING"
"78164f8f-2851-3f01-a4a9-9871698f1a28","Yes","True","1.333333333","1.33","-300","ONGOING"
"d71cd50c-940c-349e-be92-c6fe6f8938c8","No","True","2.95","2.95","195","ONGOING"
"040c0758-cdbf-38e3-bec2-3876b0801737","Nam J / Niklas-Salminen P","True","1.416666666","1.41","-240","ONGOING"
"0c2c7c35-086d-33b8-a25e-01e933fb8265","Saville L / Tu L","True","2.55","2.55","155","ONGOING"
"d48e82b5-75e9-310b-829b-dc7cc63ac28f","Nam J / Niklas-Salminen P","True","1.4","1.4","-250","ONGOING"
"b39c3f31-7554-3ef3-9c29-26795f9fd8aa","Saville L / Tu L","True","2.6","2.6","160","ONGOING"
"5a185e3f-b603-3f42-8754-2f836e57036d","Nam J / Niklas-Salminen P +0.5","True","1.769230769","1.76","-130","ONGOING"
"b372160a-045c-32df-a3e6-0f516e3dbf65","Saville L / Tu L -0.5","True","1.909090909","1.9","-110","ONGOING"
"0b61eb9d-61ce-3dec-b715-cc95110c439f","Nam J / Niklas-Salminen P +1.5","True","1.526315789","1.52","-190","ONGOING"
"568058e4-6e84-3d22-8d22-281440ab4879","Saville L / Tu L -1.5","True","2.25","2.25","125","ONGOING"
"48c7339b-98be-3140-a2f3-1a37c9642fa8","Nam J / Niklas-Salminen P","True","1.083333333","1.08","-1200","ONGOING"
"b6a49775-486d-3587-8f04-00c27775c4f1","Saville L / Tu L","True","5.9","5.9","490","ONGOING"
"e5628d4c-976a-3a62-9ac1-f974c36a2abc","Nam J / Niklas-Salminen P","True","3.85","3.85","285","ONGOING"
"1e3d8560-842d-383b-8671-7a91b98180ca","Saville L / Tu L","True","1.2","1.2","-500","ONGOING"
"d7747442-3995-3afa-b41e-03bf61aebbfb","Over 20.5","True","1.74074074","1.74","-135","ONGOING"
"da8858f2-c748-3306-9f0c-72a34b2e323a","Under 20.5","True","1.909090909","1.9","-110","ONGOING"
"38d841f6-03c4-3b70-a922-962d59d28e29","Yes","True","1.333333333","1.33","-300","ONGOING"
"252ab89d-efbf-35ce-a36b-285924685626","No","True","2.95","2.95","195","ONGOING"
"86af7242-b7ea-3975-ad7b-0249ebce607d","Over 2.5","True","2.2","2.2","120","ONGOING"
"ee4706c6-4aaf-31db-9de9-5ba693b48e1b","Under 2.5","True","1.571428571","1.57","-175","ONGOING"
"ea38aca6-2ec9-367b-ae9d-2680954002fb","Over 9.5","True","1.5","1.5","-200","ONGOING"
"92d2f8fe-2aa6-3d43-912f-36e0459c9fb6","Under 9.5","True","2.3","2.3","130","ONGOING"
"7d79a68a-cf88-3922-a983-5aabc57964c2","Nam J / Niklas-Salminen P","True","1.877192982","1.87","-114","ONGOING"
"1f1c3cda-4712-375b-bc7a-e687c270ccc9","Saville L / Tu L","True","1.769230769","1.76","-130","ONGOING"
"fc0c8109-baea-3341-870f-26401cabed9a","Nam J / Niklas-Salminen P","True","1.869565217","1.86","-115","ONGOING"
"b0a18e4b-dd7a-3168-83db-a4a948e41b1a","Saville L / Tu L","True","1.877192982","1.87","-114","ONGOING"
"6f1fc59f-5d87-3a41-a0e5-861e13a715c3","Nam J / Niklas-Salminen P","True","1.8","1.8","-125","ONGOING"
"54d6eb0a-1f6c-3c13-ab8b-f0c1627f71fa","Saville L / Tu L","True","1.847457627","1.84","-118","ONGOING"
"23578f7f-e726-3996-8466-474f7ffc1bb2","Nam J / Niklas-Salminen P 0:6 Saville L / Tu L ","True","81.0","81.0","8000","ONGOING"
"21380d4d-4dc1-3fec-9429-83cd17b3ea9e","Nam J / Niklas-Salminen P 1:6 Saville L / Tu L ","True","23.0","23.0","2200","ONGOING"
"4dd71b2b-6443-39d1-91bd-0dcf2bfb0775","Nam J / Niklas-Salminen P 2:6 Saville L / Tu L ","True","13.0","13.0","1200","ONGOING"
"450dbde4-2a56-3cc8-965c-92b7044d4fe1","Nam J / Niklas-Salminen P 3:6 Saville L / Tu L ","True","8.0","8.0","700","ONGOING"
"b38b578f-30c4-3464-83d5-63caafe667ce","Nam J / Niklas-Salminen P 4:6 Saville L / Tu L ","True","6.5","6.5","550","ONGOING"
"d4ed45b4-62c8-333c-b11e-c1ee48c76ddc","Nam J / Niklas-Salminen P 5:7 Saville L / Tu L ","True","17.0","17.0","1600","ONGOING"
"439045b1-c989-357c-8b78-092ea2ad0d6c","Nam J / Niklas-Salminen P 6:7 Saville L / Tu L ","True","8.0","8.0","700","ONGOING"
"f042acbb-d7f6-3738-8776-d8bd4ad90d73","Nam J / Niklas-Salminen P 6:0 Saville L / Tu L ","True","67.0","67.0","6600","ONGOING"
"28e015a2-9ce7-3b17-8f1c-69a23a8e5e46","Nam J / Niklas-Salminen P  6:1 Saville L / Tu L ","True","21.0","21.0","2000","ONGOING"
"b3e5825a-f8aa-3b55-ae5d-235211a9c570","Nam J / Niklas-Salminen P 6:2 Saville L / Tu L ","True","13.0","13.0","1200","ONGOING"
"b3232ea7-bd02-30f2-925a-a32a29c052df","Nam J / Niklas-Salminen P 6:3 Saville L / Tu L ","True","7.5","7.5","650","ONGOING"
"83d062dd-283e-336f-8641-d93370d56235","Nam J / Niklas-Salminen P 6:4 Saville L / Tu L ","True","7.0","7.0","600","ONGOING"
"b29f31c8-6e32-3de0-95f3-370cb81efba2","Nam J / Niklas-Salminen P 7:5 Saville L / Tu L ","True","15.0","15.0","1400","ONGOING"
"ca06c20e-7461-327b-b1ed-cb91f2fe75bd","Nam J / Niklas-Salminen P 7:6 Saville L / Tu L ","True","8.0","8.0","700","ONGOING"
"da6f42d8-5627-331d-8251-f0fd27ef1631","Kolasa, Szymon +9.5","True","1.751879699","1.75","-133","ONGOING"
"d69d9359-f692-3b93-9576-03e35fe0867c","David, Petr -9.5","True","1.952380952","1.95","-105","ONGOING"
"ebab0c21-b537-3652-bd50-3a2494655470","Kolasa, Szymon +2.5","True","1.847457627","1.84","-118","ONGOING"
"1a5b097c-d8ae-3acd-8e9c-6c10a0c60387","David, Petr -2.5","True","1.847457627","1.84","-118","ONGOING"
"56edffaa-e464-3ac8-84b6-d782118cd47c","Over 70.5","True","1.847457627","1.84","-118","ONGOING"
"4a754a3e-ebfd-3d09-a479-78f660b4e2f4","Under 70.5","True","1.847457627","1.84","-118","ONGOING"
"63c57d61-b398-3912-9b3e-782e052702ea","3:1","True","9.75","9.75","875","ONGOING"
"8e129c68-07a5-34e5-a02e-5e6bedf713a5","3:2","True","6.25","6.25","525","ONGOING"
"8c8348f0-bc56-3905-9ef2-4a54c2bb88d1","2:3","True","5.0","5.0","400","ONGOING"
"1c4620f1-b512-39ce-a6b3-384267dd5b76","1:3","True","2.95","2.95","195","ONGOING"
"4e8c6547-4dd9-32ea-8ef1-9007ec3841d1","0:3","True","1.9009009","1.9","-111","ONGOING"
"b199986a-fabf-36a0-beaf-bf5375f8fa60","Over 18.5","True","1.952380952","1.95","-105","ONGOING"
"687cebd2-bb79-3a3d-aa2c-b7e581641569","Under 18.5","True","1.751879699","1.75","-133","ONGOING"
"4b106c4c-49a5-3dd4-8bb7-52985d305cf5","Kolasa, Szymon","True","2.8","2.8","180","ONGOING"
"554bb527-c4db-325b-8dd5-65a056787c5f","David, Petr","True","1.4","1.4","-250","ONGOING"
"ad1fa735-9f5b-351a-981b-19cc809c0b0c","Kolasa, Szymon","True","4.45","4.45","345","ONGOING"
"891677e3-dcd5-3146-a15c-9e7b735ce85e","David, Petr","True","1.16","1.16","-625","ONGOING"
"19553d65-d031-3855-ae8d-21c9c82dfa3b","Kolasa, Szymon","True","2.8","2.8","180","ONGOING"
"41542533-fd08-33df-8e24-c653dc14a133","David, Petr","True","1.4","1.4","-250","ONGOING"
"661f9722-45b0-36c0-80b0-7708fc5fa128","Kolasa, Szymon","True","2.75","2.75","175","ONGOING"
"5efda3fe-4efb-36d2-b5fc-fb74c02ae3e6","David, Petr","True","1.4","1.4","-250","ONGOING"
"7e212a0d-70b9-354d-b581-2234a74f3d88","Kolasa, Szymon","True","1.8","1.8","-125","ONGOING"
"efcdcaa4-7310-3100-9ce7-f4564d7a8948","David, Petr","True","1.9009009","1.9","-111","ONGOING"
"0b65d0d3-8ece-36e2-b607-47906b014d92","Zikmunda, Zdenek +10.5","True","1.847457627","1.84","-118","ONGOING"
"684e12f7-050c-32db-a781-0449f268a6ac","Stehlik, Milan -10.5","True","1.847457627","1.84","-118","ONGOING"
"134055ca-eb9c-347d-99e5-546d1b951af0","Zikmunda, Zdenek +3.5","True","2.6","2.6","160","ONGOING"
"20348ca7-02ac-3c7d-9d19-a2593e9311a5","Stehlik, Milan -3.5","True","1.420168067","1.42","-238","ONGOING"
"2d0c9caf-e840-3817-9788-a9736b2e4769","Over 78.5","True","1.8","1.8","-125","ONGOING"
"446f79dc-27d8-3897-b499-eed692bb43dd","Under 78.5","True","1.9009009","1.9","-111","ONGOING"
"cb03adc9-0299-3c4e-be00-32465764126a","3:1","True","11.0","11.0","1000","ONGOING"
"84843b55-0b41-3029-bcd1-94da7c5a2142","3:2","True","3.9","3.9","290","ONGOING"
"1a8a92f3-d633-314f-956e-f538d6530508","2:3","True","3.25","3.25","225","ONGOING"
"d8a5f046-7a19-3d87-bc50-3e798381812a","1:3","True","1.649350649","1.64","-154","ONGOING"
"774a76a3-8064-343d-8001-f5783aeb778e","Over 17.5","True","2.0","2.0","100","ONGOING"
"cc0afb0c-fd24-3d39-b0f4-ae0f7e2d7bd7","Under 17.5","True","1.699300699","1.69","-143","ONGOING"
"e8db35e3-30db-35fe-9d77-ff0aa5ee6fd2","Zikmunda, Zdenek","True","5.8","5.8","480","ONGOING"
"43423a1c-fa8d-3961-bbfa-5eecf7d1cd6e","Stehlik, Milan","True","1.120048019","1.12","-833","ONGOING"
"b9bda6b8-070b-3721-b8c9-bdb331b1065c","Zikmunda, Zdenek","True","3.35","3.35","235","ONGOING"
"f04c58ca-7c67-35db-bd57-a028d3624169","Stehlik, Milan","True","1.27027027","1.27","-370","ONGOING"
"327910c4-7ef0-3541-b62c-cec5bbd9d0bc","Zikmunda, Zdenek","True","7.75","7.75","675","ONGOING"
"6afa3f3b-3196-3ad4-8f8a-e36c954b4317","Stehlik, Milan","True","1.05","1.05","-2000","ONGOING"
"457a813a-00ac-31ea-9c28-792e91ad716a","Zikmunda, Zdenek","True","6.25","6.25","525","ONGOING"
"8f9c33ca-5ad1-39fd-ac64-37338f8efb3e","Stehlik, Milan","True","1.090009","1.09","-1111","ONGOING"
"eb553643-029a-3c0f-8f73-dd7f4b58df4f","Zikmunda, Zdenek","True","1.751879699","1.75","-133","ONGOING"
"cdebde87-c13b-3717-a5e2-58a3e7974c47","Stehlik, Milan","True","2.0","2.0","100","ONGOING"
"80f5138b-5ec0-376a-9364-5ef8f4cb1261","Belovsky, Josef +9.5","True","1.9009009","1.9","-111","ONGOING"
"49d1c01f-28fa-3063-a2a3-4616f1b53e9d","Malek, Lukas -9.5","True","1.8","1.8","-125","ONGOING"
"c497add1-da8b-3623-8176-1326e615fb14","Belovsky, Josef -3.5","True","3.95","3.95","295","ONGOING"
"2a7f6f37-afa8-30e3-bf2e-6bc3755f3494","Malek, Lukas +3.5","True","1.2","1.2","-500","ONGOING"
"570dd79d-e8a6-3a4e-abc1-60f047a794b5","Over 72.5","True","1.847457627","1.84","-118","ONGOING"
"bd955a42-8235-3ab3-b324-efd18ace9446","Under 72.5","True","1.847457627","1.84","-118","ONGOING"
"afb6d125-a9e9-332d-b73e-3384b1badfa9","3:1","True","4.85","4.85","385","ONGOING"
"f830f86f-ad7f-32ed-a3be-ff0226407dd0","3:2","True","4.4","4.4","340","ONGOING"
"d018bcbd-0f6a-3af0-b256-15b71a3d4267","2:3","True","4.1","4.1","310","ONGOING"
"472818da-d4c2-3c2b-8b94-8a5bfb9d9a5c","1:3","True","2.9","2.9","190","ONGOING"
"53e99671-b500-30c8-a0fd-7b76fd293554","0:3","True","3.3","3.3","230","ONGOING"
"776046c8-b924-3e99-a136-ef5170437551","Over 19.5","True","1.847457627","1.84","-118","ONGOING"
"919be4d6-7e98-3a48-9896-06ee10bd8e82","Under 19.5","True","1.8","1.8","-125","ONGOING"
"6ea14a89-90b9-3f43-88c0-5ec5c5322262","Belovsky, Josef","True","2.75","2.75","175","ONGOING"
"bdf5f4c1-2f12-3a73-98f0-52313297288f","Malek, Lukas","True","1.4","1.4","-250","ONGOING"
"658a9d06-3fa0-3f20-b7d1-89131f667e32","Belovsky, Josef","True","2.05","2.05","105","ONGOING"
"802112c5-0a18-30b3-96a0-d66ec2b427b1","Malek, Lukas","True","1.699300699","1.69","-143","ONGOING"
"8fc25790-5eed-3706-9d08-60ffd20e5461","Hruska, Vaclav -6.5","True","1.8","1.8","-125","ONGOING"
"420c62fa-dcd8-3b6d-8414-86336daa0426","Steffan, Jan +6.5","True","1.9009009","1.9","-111","ONGOING"
"3e21ad90-c52a-3a31-acdf-1cdbb66efff0","Hruska, Vaclav +2.5","True","1.45045045","1.45","-222","ONGOING"
"a6a52a36-3342-3bf1-a4f8-ec641f585637","Steffan, Jan -2.5","True","2.5","2.5","150","ONGOING"
"85198dbd-9a08-3413-b705-7098bc64b367","Over 78.5","True","1.847457627","1.84","-118","ONGOING"
"0dc74877-f305-34dd-9b0b-5d95b051ce36","Under 78.5","True","1.847457627","1.84","-118","ONGOING"
"72c27cad-c141-3acb-8f0e-d6b78599a65a","3:1","True","2.55","2.55","155","ONGOING"
"5e79280d-13fe-35b5-9fe8-858d62dced13","3:2","True","2.85","2.85","185","ONGOING"
"d5a8e10e-140c-3354-bbfb-307efe767871","2:3","True","4.35","4.35","335","ONGOING"
"5e3650a8-c0c8-3a5d-bd85-f4b23d622698","1:3","True","3.6","3.6","260","ONGOING"
"0bbf1105-e827-3f63-93fb-01a9e30db502","Over 18.5","True","1.751879699","1.75","-133","ONGOING"
"3d1850ae-b87d-3e7f-9075-262ec9a7c3bb","Under 18.5","True","1.9009009","1.9","-111","ONGOING"
"97728fc4-d6fd-3c00-8085-d5f302aae2e5","Hruska, Vaclav","True","1.9009009","1.9","-111","ONGOING"
"c98b8670-dab7-3e4e-bc92-8e0978f549a3","Steffan, Jan","True","1.847457627","1.84","-118","ONGOING"
"748326b7-1315-386b-a59b-a316ea25e024","Hruska, Vaclav","True","1.549450549","1.54","-182","ONGOING"
"950d2a01-15c4-332b-8a8f-c770117489d6","Steffan, Jan","True","2.3","2.3","130","ONGOING"
"4d647283-9c92-3821-a914-d9699d24bad7","Hruska, Vaclav","True","2.05","2.05","105","ONGOING"
"e9bd2afb-c1c2-3807-b2fa-026f11440773","Steffan, Jan","True","1.699300699","1.69","-143","ONGOING"
"28492a00-dc48-3bd0-98b0-72eabe5e5145","Hruska, Vaclav","True","1.952380952","1.95","-105","ONGOING"
"6755c980-fa2e-3de5-87a2-099ead1922e7","Steffan, Jan","True","1.751879699","1.75","-133","ONGOING"
"2159adcf-998a-3ff9-ad5e-edf4a57b89f3","Hruska, Vaclav","True","1.649350649","1.64","-154","ONGOING"
"de028b08-a873-33db-a841-3a871cfbb6fb","Steffan, Jan","True","2.1","2.1","110","ONGOING"
"a692b0ca-0ad3-370c-8a69-a2625c86cbdb","Spychala, Adrian -0.5","True","2.2","2.2","120","ONGOING"
"40d36938-70d8-3b5a-b8bc-73c28a283733","Sawczak Jr, Milosz +0.5","True","1.598802395","1.59","-167","ONGOING"
"16d8044c-988d-3d68-bca8-0fec3aeccfce","Spychala, Adrian -2.5","True","2.35","2.35","135","ONGOING"
"231e6206-f2e1-3d62-9bc9-58a31b889395","Sawczak Jr, Milosz +2.5","True","1.520833333","1.52","-192","ONGOING"
"efe9055f-03a6-36f7-bf6d-4c6e8d5b9bca","Over 75.5","True","1.847457627","1.84","-118","ONGOING"
"080dde23-bf04-3026-99e1-424247139a0d","Under 75.5","True","1.847457627","1.84","-118","ONGOING"
"87d0225e-7ce1-37f4-a65f-7d7a977d0c81","3:1","True","1.598802395","1.59","-167","ONGOING"
"7b68ce24-ddfd-3f77-bfb7-1a9084cc1fbd","3:2","True","4.15","4.15","315","ONGOING"
"a9ec37da-cf36-3c40-b540-d663df639ee9","2:3","True","3.15","3.15","215","ONGOING"
"0b7e6aba-5680-3566-a38a-db3017a2e7ac","Over 18.5","True","1.8","1.8","-125","ONGOING"
"735967e9-4083-3e4f-9dbe-167472199bf4","Under 18.5","True","1.9009009","1.9","-111","ONGOING"
"19b6c227-13d6-3f5b-b710-a3bc97f4018f","Spychala, Adrian","True","1.699300699","1.69","-143","ONGOING"
"b5564664-8e1c-3141-8571-6930c82ccd3d","Sawczak Jr, Milosz","True","2.05","2.05","105","ONGOING"
"daf89ca7-afbb-3307-9b42-05fe8e5af55a","Spychala, Adrian","True","1.27027027","1.27","-370","ONGOING"
"8aa40eb8-075e-333c-b4d1-98179a2ace58","Sawczak Jr, Milosz","True","3.35","3.35","235","ONGOING"
"2493f66a-0dde-3286-b68b-9826ce15983d","Spychala, Adrian","True","1.598802395","1.59","-167","ONGOING"
"6b876555-82c1-3c08-87ad-90c348d918e9","Sawczak Jr, Milosz","True","2.15","2.15","115","ONGOING"
"d2e56c38-3308-33d4-814d-8a2749378cac","Spychala, Adrian","True","1.649350649","1.64","-154","ONGOING"
"b3dce8ba-ba5f-32e4-9891-549e47916a58","Sawczak Jr, Milosz","True","2.1","2.1","110","ONGOING"
"f3ca8e89-8dda-3749-a51e-d6956f3d6641","Spychala, Adrian","True","2.05","2.05","105","ONGOING"
"6d6a8211-aeca-379b-b1c5-3be91e0f1fb4","Sawczak Jr, Milosz","True","1.699300699","1.69","-143","ONGOING"
"8b389967-a1f5-3854-9c4e-fe5976ada398","Vitasek, Adam -7.5","True","1.751879699","1.75","-133","ONGOING"
"5e59c268-88f6-35ed-83b6-802662bffdb9","Stusek, David +7.5","True","1.952380952","1.95","-105","ONGOING"
"52f56477-b339-3ed9-8759-4e09d5f79fb0","Over 72.5","True","1.847457627","1.84","-118","ONGOING"
"beea539d-fd1a-3450-b73e-66d4b75b451f","Under 72.5","True","1.847457627","1.84","-118","ONGOING"
"0eb40fe9-bf56-398b-beeb-03adec87a050","3:0","True","2.25","2.25","125","ONGOING"
"168921d2-a599-3a69-b349-bc4d79fce489","3:1","True","2.8","2.8","180","ONGOING"
"9820f2e8-1c53-34a7-a920-873cf9f01941","3:2","True","4.4","4.4","340","ONGOING"
"82af49aa-31d5-34ac-8b9f-4648e2269217","2:3","True","5.6","5.6","460","ONGOING"
"0a8603c8-c3dd-35d4-acc2-79e5bd24dc29","1:3","True","6.75","6.75","575","ONGOING"
"73d9ec4d-1b01-30f9-b73a-3e06299b9284","0:3","True","21.0","21.0","2000","ONGOING"
"90747c0c-15c6-3c7c-b60f-9da4369cf9d2","Over 18.5","True","1.952380952","1.95","-105","ONGOING"
"b78902de-5a27-347a-9bdb-824ccd3e3f28","Under 18.5","True","1.751879699","1.75","-133","ONGOING"
"7a265d2f-8531-3998-9ce3-14166530c331","Vitasek, Adam","True","1.120048019","1.12","-833","ONGOING"
"749fb449-749e-344a-901c-76ec149b82bf","Stusek, David","True","5.8","5.8","480","ONGOING"
"9154f680-72dd-3da2-a80d-f5bdb9ebc971","Vitasek, Adam","True","1.27027027","1.27","-370","ONGOING"
"f3f84333-fb50-328c-ae4f-8c6f54203376","Stusek, David","True","3.45","3.45","245","ONGOING"
"a49f9d44-6f12-363a-8c48-cbeda571d2e8","Vitasek, Adam","True","1.1","1.1","-1000","ONGOING"
"b2436635-7a17-3c84-a442-58bb16e1064c","Stusek, David","True","6.0","6.0","500","ONGOING"
"8d12db3e-6e18-3429-b63d-e81739489150","Vitasek, Adam","True","1.952380952","1.95","-105","ONGOING"
"a38c9444-0b0c-3d9c-9f86-1f80d31e0172","Stusek, David","True","1.751879699","1.75","-133","ONGOING"
